,listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,market_price
16155,1025623,Honda Civic 1.6A VTi (COE till 05/2023),honda,civic,"flexible bank/in house 100% loan available. good for short term usage. smooth transmission and engine. very well maintained unit. low mileage, 100% accident-free. powerful, responsive yet fuel efficient for your daily needs. an easy and low-cost car to maintain. not the cheapest but definitely the best value for money. don't miss. call now.",2008.0,,15-may-2008,mid-sized sedan,coe car,auto,1220.0,92.0,,1595.0,4.0,7950.0,19096.0,1036.0,6487.0,160000.0,19272.0,19272.0,,,uncategorized,"1.6l powerful and reliable i-vtec 4 cylinder dohc engine, 5 speed auto transmission, srs airbags, abs. view specs of the honda civic","new leather seats, sport rims, dvd player with bt/reverse camera/sensors, front/back in-car camera.",,14900.0,18108.104
16156,1025573,Toyota Vellfire 2.4A Z Platinum Selection (COE till 04/2030),toyota,vellfire,"ever reliable and family favorite vellfire. this unit comes ready with an additional screen for your rear passengers. this is the owner's third car, bought for ferrying school children only. regularly serviced, full loan and trade in available.",2010.0,,23-apr-2010,mpv,"coe car, premium ad car",auto,1930.0,125.0,,2362.0,3.0,13640.0,33568.0,1966.0,29016.0,174000.0,42677.0,42677.0,,,uncategorized,"2.4l 4 cylinder inline dohc vvti engine, 167 bhp, 7 speed auto transmission, multi function steering wheel, abs, cruise control. view specs of the toyota vellfire",multi-function steering wheel. keyless start. electrical retractable side mirrors. dual powered sliding door. rear aircon. rear screen.,,129700.0,106023.2
16157,983184,BMW M Series M3 Sedan (COE till 08/2029),bmw,m3,"consigned unit, call us now to avoid disappointment. low bank interest rate, in house finance and competitive insurance quotes available.",2008.0,,27-aug-2009,sports car,coe car,auto,1625.0,308.0,,3999.0,6.0,21200.0,39936.0,4738.0,31982.0,160000.0,106036.0,106036.0,,,uncategorized,"413bhp, 400nm torque bmw m 4.0 v8, 7 speed m-dct with drivelogic, m-drive, electronic damper control, dynamic traction control. view specs of the bmw m series m3 sedan","kw coilovers, akrapovic cat-back, brembo, carbon interior and exterior parts, dinan undercarriage brace, brand new conrod bearings.",,186800.0,176710.53
16158,1025988,Mercedes-Benz GLC-Class GLC250d Coupe AMG Line 4MATIC,,amg,,2017.0,,27-jun-2017,suv,parf car,auto,1845.0,150.0,diesel,2143.0,1.0,22750.0,55000.0,2038.0,85444.0,80000.0,55153.0,71276.0,,,uncategorized,view specs of the mercedes-benz glc-class coupe diesel,,,184800.0,189448.5
16159,968087,Nissan Sylphy 1.6A (OPC),nissan,sylphy,84800,2019.0,,10-feb-2020,mid-sized sedan,"opc car, parf car, low mileage car",auto,1205.0,85.0,,1598.0,1.0,7140.0,18010.0,242.0,27746.0,9689.0,16665.0,16665.0,revised opc scheme . learn more about opc schemes.,,uncategorized,powered by a 1.6l 4 cylinders inline dohc twin c-vtc engine producing 113bhp coupled with an advanced xtronic cvt auto transmission. view specs of the nissan sylphy,"leather seats. factory fitted audio, navigation, bluetooth phone, ipod compatible, reverse sensors/camera. retractable side mirrors. rear aircon.",,75700.0,71648.68
16160,1019043,MINI One 1.6A (COE till 06/2030),mini,one,"2 owner unit. original paint.full loan available with low interest rate.fast and easy approval.meticulously and diligently maintained by previous owner, smooth engine & gearbox transmission. absolutely no oil leakage or repair needed, 100% accident free. flexible bank/in house loan and competitive insurance available. come with 6 months gear box and engine warranty with 3 free servicing. call now",2010.0,,31-aug-2010,hatchback,coe car,auto,1100.0,72.0,,1598.0,2.0,6640.0,32875.0,816.0,29101.0,125000.0,17638.0,17638.0,,,uncategorized,"powerful in line 4 cylinder engine paired with 6 speed auto transmission. airbags, abs. view specs of the mini one","factory fitted audio system with steering controls, leather seats and original sports rims original aux in and bluetooth, reverse sensor.",,64700.0,63254.293
16161,979385,Toyota 86 2.0M,toyota,86,0,2012.0,,02-may-2013,sports car,"parf car, premium ad car, low mileage car",manual,1239.0,147.0,,1998.0,3.0,50670.0,62000.0,1210.0,28748.0,77179.0,29504.0,33306.0,,,uncategorized,view specs of the toyota 86,,,112100.0,94556.18
16162,1026320,Renault Grand Scenic Diesel 1.5A dCi,renault,grand,112800,2019.0,,17-aug-2021,mpv,"parf car, almost new car, premium ad car",auto,1540.0,81.0,diesel,1461.0,1.0,10700.0,41801.0,1048.0,51123.0,,25525.0,12735.0,,,uncategorized,view specs of the renault grand scenic diesel,,,124100.0,115824.44
16163,979954,Mercedes-Benz CLA-Class CLA180 Shooting Brake Urban,mercedes-benz,cla180,"1 owner, 100% accident-free, low mileage done, 3 years or 100000km warranty by cycle and carriage, 10 years engine warranty by cycle and carriage, elegant grey in colour with clean interior, please call for viewing and enquiry.",2019.0,,22-aug-2019,stationwagon,parf car,auto,1430.0,90.0,,1595.0,1.0,13690.0,27000.0,740.0,49068.0,24000.0,31888.0,36644.0,,,uncategorized,"1.6l turbocharged inline 4 cylinder, 120bhp and 200nm torque, dynamic select, 7g-dct auto transmission with paddle shifter, drl, traction control, abs view specs of the mercedes-benz cla-class shooting brake","factory fitted audio bluetooth, electric memory seats, parktronic,park assist, reverse camera/sensor, aux/usb interface, rain sensor, 18"" sports rims.",,140600.0,140093.64
16164,1024449,Honda HR-V 1.5A LX,honda,hr-v,0,2018.0,,04-sep-2018,suv,"parf car, premium ad car",auto,1200.0,96.0,,1496.0,1.0,9330.0,31997.0,682.0,39315.0,56000.0,21733.0,22427.0,,,uncategorized,"agent unit with warranty left! reliable 1.5l dohc engine producing 128bhp, automatic transmission, keyless start/stop. view specs of the honda hr-v","premium leather seats, factory fitted audio system, reverse camera/sensor, retractable side mirrors.",,84500.0,85122.75
16165,1001130,Ford Capri 1.6M (COE till 12/2030),ford,capri,"collectors unit, ford capri convertible 1.6l, renewed 10 years coe till 31 dec 2030! very neat condition, classic near concourse condition! car in mint condition and straight chassis. 100% loan/high trade in available! well taken care of, always shelter parked, accident-free. call us now for an non obligatory viewing now! strictly by appointment only.",1992.0,,05-oct-1992,sports car,"coe car, premium ad car",manual,,,,1597.0,6.0,8100.0,37303.0,1113.0,34901.0,,21240.0,31860.0,,,uncategorized,,"2+2 two-door convertible! normal plate use, original sports rim, leather seat, pop up headlights, original crimson red colour, 42l fuel tank!",,83400.0,85357.19
16166,983885,Hyundai Avante 1.6A GLS S,hyundai,avante,"well maintained, no repairs needed. accident free. welcome any 3rd party workshop inspection. trade in your car are welcome. bank & in house loan available. insurance are available too. viewing by appointment only.",2019.0,,26-oct-2019,mid-sized sedan,"parf car, premium ad car",auto,1345.0,93.8,,1591.0,1.0,8500.0,32309.0,738.0,35878.0,21000.0,12631.0,12631.0,,,uncategorized,"smooth and responsive, 1.6l dohc engine, 125bhp, 6 speed auto transmission, abs, traction controls, airbags, auto headlights, rear aircon. view specs of the hyundai elantra","premium leather seats, 15"" sporty rims, solar films, knockdown rear seats, original bluetooth interface, phone mirroring, recording/reverse cameras.",,83400.0,82955.47
16167,1024426,Honda CR-V 2.0A (COE till 05/2023),honda,cr-v,1,2008.0,,06-may-2008,suv,coe car,auto,1540.0,110.0,,1997.0,2.0,9330.0,19356.0,1694.0,6555.0,156000.0,26104.0,26104.0,,,uncategorized,powerful 2.0 i-vtec engine. 5 speed auto transmission. srs airbags. abs etc. view specs of the honda cr-v,"original honda 17"" sports rim with 4 x goodyear tyres. leather upholstery. parking sensor etc. nice number 9109!",,17400.0,18654.238
16168,1027538,Audi A1 Sportback 1.0A TFSI S-tronic,audi,a1,1 lady owner! latest panzar grey colour. buy with 2 years/40k km warranty on engine and gearbox. genuine low mileage and always parked under shelter. original showroom condition! full loan with attractive interest rates available!,2017.0,,10-jul-2017,hatchback,"parf car, premium ad car, low mileage car",auto,1165.0,70.0,,999.0,1.0,11900.0,42801.0,392.0,31381.0,33690.0,22449.0,8429.0,,,uncategorized,"1.0l turbocharged 3 cylinder engine, 94bhp/160nm, 7 speed s-tronic transmission, front wheel drive, 5 doors, compact hatchback, knock down rear seat. view specs of the audi a1","factory audio, light/rain sensors, bluetooth connectivity, solar films, multi function steering wheel, auto headlamps control.",,81300.0,81666.914
16169,1002200,Mazda 6 2.0A Executive,mazda,2,"1 owner unit, upon purchase with 3 years agent warranty with 3 years servicing. strictly well maintained from day 1 with full servicing records. comes with new throttle controller and soundproofing as well. high loan available with lowest interest rates from 1.88%. trade in welcome. whatsapp/sms to book an appointment to view this beauty. viewing strictly appointment based.",2019.0,,30-nov-2020,luxury sedan,"parf car, almost new car, consignment car",auto,1514.0,121.0,,1998.0,1.0,10540.0,39500.0,1210.0,50051.0,8000.0,24385.0,26139.0,,,uncategorized,"2.0l skyactiv engine, 7 speed  transmission, fuel consumption of 16km/l. view specs of the mazda 6 sedan","18"" sport rims, navigation, blind spot monitoring, keyless entry, push start/stop, re-tractable side mirrors, reverse camera, bose sound system.",,121900.0,120989.33
16170,1008269,Suzuki Every Turbo,suzuki,every,brand new 2021 suzuki every. easy to zip around the city. full loan available. bank/in-house loan. low interest rate.all are welcome. call us now. come to vist view to believe.,2021.0,,21-jun-2021,van,"almost new car, low mileage car",auto,900.0,,petrol,658.0,1.0,5270.0,28080.0,,27588.0,10.0,16896.0,845.0,,20-jun-2041,uncategorized,"powerful turbocharged petrol engine. fuel efficiency. pre collision system,lane departure system, traction control system.abs, auto headlamp view specs of the suzuki every petrol",front&back recording camera. leather seats. fold down back seat multimedia player. remote control key,,57000.0,56919.605
16171,1019587,Honda Shuttle 1.5A G,,shuttle,warranty till 5 years or 100k km. full vin's car agent maintain with servicing record. 1 owner only. vehicle not use for private hire use. high trade in value. 100% in house full loan available. bank loan. no hidden cost. call or whatsapp for viewing.,2018.0,,07-jun-2018,stationwagon,parf car,auto,1130.0,97.0,,1496.0,1.0,9120.0,38039.0,682.0,30956.0,82000.0,17818.0,7818.0,,,uncategorized,"4 cylinders dohc inline 16 valve producing 130bhp, 7 speed cvt, abs, esp, 2 x airbags, eco mode, touch screen controls panel, auto fold side mirror. view specs of the honda shuttle","leather seats, dvd player with reverse sensors/camera, iroad q7 in car front n back camera recorder, solar films, sports rims.",,72400.0,72372.555
16172,978865,Honda Vezel Hybrid 1.5A X,honda,vezel,"100% loan available! elegant black with black interior. absolutely 100% accident-free, pristine inside out. flawless condition. high loan available and trade-ins are welcomed. guarantee best condition in the market. gst included. call us for more details.",2016.0,,21-sep-2016,suv,"parf car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,3.0,11490.0,49602.0,682.0,28918.0,,24378.0,5000.0,,,uncategorized,"1.5l dohc petrol electric i-vtec hybrid, 7 speed cvt auto with paddle shifters, airbags, keyless entry, start/stop. drl, led headlamps, ctba, eco mode view specs of the honda vezel hybrid","rear knockdown seats, auto foldable wing mirror with indicators. auto hold.",,66900.0,66941.23
16173,986014,Honda Fit 1.3A GF,,fit,"1 owner only! flawless condition, comprehensive warranty, low fuel consumption, low maintenance cost, 100% loan available! flexible bank loan / in house loan available, phv loan, 10 years loan, affordable and flexible monthly installment, easy pass easy drive away, high value for trade in car! call our friendly sales rep to arrange for a viewing today before its gone!",2019.0,,20-jan-2020,hatchback,"parf car, premium ad car, low mileage car",auto,1030.0,73.0,,1317.0,1.0,8080.0,26667.0,578.0,26810.0,5000.0,15850.0,5850.0,,,uncategorized,"1.3l earth dreams i-vtec engine, 97 bhp, cvt automatic transmission, abs, airbags, knockdown rear seats, keyless entry/start/stop. view specs of the honda fit","leather seats, sports rims, pioneer dvd player with bluetooth and steering wheel control, reverse sensor/camera, front/back camera recorder.",,78000.0,79045.65
16174,967756,BMW 1 Series 116d,bmw,116d,full loan available at special interest rate! free 6 months gearbox warranty and lifetime engine warranty by our own workshop! we provide door step viewing and door step delivery whichever location you prefer! fully santitize upon viewing and delivery to ensure your family safety. well kept with minimum spending on future servicing maintenance. call our friendly staff now for an appointment viewin,2016.0,,28-sep-2016,hatchback,parf car,auto,1350.0,85.0,diesel,1496.0,1.0,12870.0,50000.0,1082.0,33315.0,86000.0,23904.0,10466.0,,,uncategorized,"powerful bmw 1.5l diesel twinpower turbo delivered 113bhp and 270nm torque, 8 speed gearbox, auto start/stop, multiple driving mode, rear wheel drive. view specs of the bmw 1 series hatchback diesel","retractable side mirrors, drl, comfort access, led headlamps, auto climate control, bmw idrive, bluetooth, electric seats, front/back recording cams.",,77900.0,76351.78
16175,946349,Ford Fiesta 1.0A Ecoboost Titanium,ford,fiesta,beautiful facelift model.pocket rocket that's fun to drive.very powerful and responsive engine.sporty blue colour.100% accident free.car available.don't miss it.must view.up to 100% flexible loan. we provide lowest interest rate. flexible loan and high trade in are available. package with unrivaled warranty.meet our friendly consultant for a non obligation advise.,2016.0,,15-apr-2016,hatchback,"parf car, sgcarmart warranty cars",auto,1178.0,74.0,,998.0,2.0,9550.0,45504.0,392.0,24606.0,,14481.0,5000.0,,,uncategorized,powered by 3 cylinder inline ti-vct dohc turbocharged engine producing 99bhp and 170nm. 0-100km/hr in 10.8s. view specs of the ford fiesta,"push start.auto folding mirrors. auto headlamps and wipers. reverse sensors. sony multimedia system. bluetooth, bluetooth audio.",,51500.0,53056.305
16176,1022061,Nissan Latio 1.5A (COE till 03/2028),nissan,latio,purchase from an award winning dealership! 1 year comprehensive warranty inclusive! accident free quality pre-owned with low mileage for peace of mind! 100% loan approval with our flexible in house financing! view today!,2007.0,,22-apr-2008,mid-sized sedan,"coe car, low mileage car",auto,1110.0,80.0,,1498.0,2.0,6030.0,39274.0,958.0,25932.0,131339.0,13199.0,13199.0,,,uncategorized,"fuel efficient 1.5l dohc engine, auto transmission, 2 airbags, abs, eps, auto head lights, retractable side mirrors, signal indicators. view specs of the nissan latio sedan","15"" alloy rims, leather upholstery, double din audio player, reverse sensors, solar film, fog lights, keyless system, climatic digital aircon control.",,43800.0,44801.38
